Frequency [MHz],|S0-2| [-],|S1-2| [-],|S2-2| [-],|S3-2| [-],Arg(S0-2) [rad],Arg(S1-2) [rad],Arg(S2-2) [rad],Arg(S3-2) [rad],Delay 2>0 [s],Delay 2>1 [s],Delay 2>2 [s],Delay 2>3 [s],|Z2| [Ohm],Arg(Z2) [rad]
1.093000e+03, 2.083465e-02, 1.788879e-02, 1.110566e-01, 8.606776e-01, 1.666607e+00, 2.305209e+00, -1.216968e+00, 3.133441e+00, 8.129295e-10, 4.455733e-10, 4.236659e-10, 4.599376e-10, 5.395729e+01, -2.079075e-01
1.096800e+03, 2.151617e-02, 1.803562e-02, 1.101274e-01, 8.607675e-01, 1.647197e+00, 2.294571e+00, -1.227083e+00, 3.122459e+00, 7.948498e-10, 4.497604e-10, 4.245785e-10, 4.600351e-10, 5.381155e+01, -2.069136e-01
1.100600e+03, 2.219749e-02, 1.818346e-02, 1.091866e-01, 8.608564e-01, 1.628220e+00, 2.283832e+00, -1.237221e+00, 3.111476e+00, 7.784280e-10, 4.540465e-10, 4.256716e-10, 4.601412e-10, 5.366705e+01, -2.058671e-01
1.104400e+03, 2.287865e-02, 1.833209e-02, 1.082353e-01, 8.609452e-01, 1.609634e+00, 2.272991e+00, -1.247384e+00, 3.100489e+00, 7.634209e-10, 4.582201e-10, 4.266685e-10, 4.602419e-10, 5.352382e+01, -2.047701e-01
1.108200e+03, 2.355920e-02, 1.848161e-02, 1.072734e-01, 8.610350e-01, 1.591406e+00, 2.262051e+00, -1.257571e+00, 3.089500e+00, 7.497000e-10, 4.624853e-10, 4.275178e-10, 4.603426e-10, 5.338193e+01, -2.036225e-01
1.112000e+03, 2.423909e-02, 1.863193e-02, 1.062989e-01, 8.611229e-01, 1.573506e+00, 2.251008e+00, -1.267779e+00, 3.078509e+00, 7.371141e-10, 4.665383e-10, 4.286303e-10, 4.604425e-10, 5.324140e+01, -2.024203e-01
1.115800e+03, 2.491816e-02, 1.878296e-02, 1.053148e-01, 8.612118e-01, 1.555907e+00, 2.239869e+00, -1.278013e+00, 3.067516e+00, 7.255465e-10, 4.704954e-10, 4.296747e-10, 4.605415e-10, 5.310231e+01, -2.011694e-01
1.119600e+03, 2.559628e-02, 1.893481e-02, 1.043198e-01, 8.612999e-01, 1.538584e+00, 2.228636e+00, -1.288272e+00, 3.056520e+00, 7.149001e-10, 4.746129e-10, 4.305987e-10, 4.606442e-10, 5.296468e+01, -1.998679e-01
1.123400e+03, 2.627310e-02, 1.908725e-02, 1.033131e-01, 8.613871e-01, 1.521515e+00, 2.217304e+00, -1.298553e+00, 3.045521e+00, 7.050913e-10, 4.785152e-10, 4.316172e-10, 4.607455e-10, 5.282857e+01, -1.985139e-01
1.127200e+03, 2.694858e-02, 1.924032e-02, 1.022960e-01, 8.614744e-01, 1.504680e+00, 2.205879e+00, -1.308858e+00, 3.034521e+00, 6.959999e-10, 4.825105e-10, 4.326165e-10, 4.608549e-10, 5.269404e+01, -1.971101e-01
1.131000e+03, 2.762258e-02, 1.939410e-02, 1.012681e-01, 8.615609e-01, 1.488062e+00, 2.194358e+00, -1.319187e+00, 3.023517e+00, 6.876211e-10, 4.864001e-10, 4.336522e-10, 4.609090e-10, 5.256112e+01, -1.956560e-01
1.134800e+03, 2.829487e-02, 1.954833e-02, 1.002295e-01, 8.616473e-01, 1.471644e+00, 2.182745e+00, -1.329541e+00, 3.012512e+00, 6.798365e-10, 4.902796e-10, 4.346927e-10, 4.610402e-10, 5.242986e+01, -1.941519e-01
1.138600e+03, 2.896540e-02, 1.970301e-02, 9.918023e-02, 8.617328e-01, 1.455412e+00, 2.171039e+00, -1.339920e+00, 3.001505e+00, 6.725886e-10, 4.938046e-10, 4.357064e-10, 4.611732e-10, 5.230030e+01, -1.925982e-01
1.142400e+03, 2.963403e-02, 1.985824e-02, 9.812030e-02, 8.618184e-01, 1.439354e+00, 2.159249e+00, -1.350323e+00, 2.990494e+00, 6.658652e-10, 4.978580e-10, 4.367299e-10, 4.612258e-10, 5.217250e+01, -1.909951e-01
1.146200e+03, 3.030051e-02, 2.001384e-02, 9.704993e-02, 8.619027e-01, 1.423455e+00, 2.147362e+00, -1.360750e+00, 2.979481e+00, 6.596357e-10, 5.011707e-10, 4.377236e-10, 4.613280e-10, 5.204651e+01, -1.893432e-01
1.150000e+03, 3.096470e-02, 2.016979e-02, 9.596898e-02, 8.619868e-01, 1.407706e+00, 2.135396e+00, -1.371201e+00, 2.968467e+00, 6.537737e-10, 5.049734e-10, 4.388164e-10, 4.613996e-10, 5.192236e+01, -1.876424e-01
1.153800e+03, 3.162664e-02, 2.032607e-02, 9.487773e-02, 8.620695e-01, 1.392096e+00, 2.123339e+00, -1.381679e+00, 2.957450e+00, 6.483234e-10, 5.085224e-10, 4.398792e-10, 4.615200e-10, 5.180010e+01, -1.858938e-01
1.157600e+03, 3.228607e-02, 2.048262e-02, 9.377601e-02, 8.621518e-01, 1.376617e+00, 2.111197e+00, -1.392181e+00, 2.946431e+00, 6.432478e-10, 5.121118e-10, 4.408985e-10, 4.616493e-10, 5.167977e+01, -1.840973e-01
1.161400e+03, 3.294285e-02, 2.063946e-02, 9.266407e-02, 8.622338e-01, 1.361259e+00, 2.098970e+00, -1.402708e+00, 2.935408e+00, 6.384838e-10, 5.152727e-10, 4.419883e-10, 4.616929e-10, 5.156142e+01, -1.822536e-01
1.165200e+03, 3.359681e-02, 2.079637e-02, 9.154187e-02, 8.623148e-01, 1.346014e+00, 2.086667e+00, -1.413261e+00, 2.924385e+00, 6.340124e-10, 5.187015e-10, 4.430737e-10, 4.618050e-10, 5.144509e+01, -1.803631e-01
1.169000e+03, 3.424796e-02, 2.095351e-02, 9.040960e-02, 8.623940e-01, 1.330876e+00, 2.074283e+00, -1.423840e+00, 2.913359e+00, 6.298333e-10, 5.219694e-10, 4.441305e-10, 4.618587e-10, 5.133082e+01, -1.784264e-01
1.172800e+03, 3.489605e-02, 2.111072e-02, 8.926714e-02, 8.624730e-01, 1.315838e+00, 2.061820e+00, -1.434444e+00, 2.902332e+00, 6.258764e-10, 5.252667e-10, 4.452297e-10, 4.619808e-10, 5.121866e+01, -1.764439e-01
1.176600e+03, 3.554109e-02, 2.126801e-02, 8.811475e-02, 8.625508e-01, 1.300895e+00, 2.049279e+00, -1.445074e+00, 2.891301e+00, 6.221696e-10, 5.284213e-10, 4.463466e-10, 4.621139e-10, 5.110866e+01, -1.744163e-01
1.180400e+03, 3.618278e-02, 2.142534e-02, 8.695249e-02, 8.626275e-01, 1.286040e+00, 2.036662e+00, -1.455731e+00, 2.880268e+00, 6.188024e-10, 5.314152e-10, 4.474655e-10, 4.621387e-10, 5.100084e+01, -1.723442e-01
1.184200e+03, 3.682116e-02, 2.158253e-02, 8.578038e-02, 8.627041e-01, 1.271265e+00, 2.023974e+00, -1.466415e+00, 2.869234e+00, 6.154141e-10, 5.345201e-10, 4.486042e-10, 4.622467e-10, 5.089525e+01, -1.702283e-01
1.188000e+03, 3.745609e-02, 2.173972e-02, 8.459847e-02, 8.627789e-01, 1.256572e+00, 2.011212e+00, -1.477126e+00, 2.858197e+00, 6.123155e-10, 5.374368e-10, 4.497555e-10, 4.623070e-10, 5.079193e+01, -1.680689e-01
1.191800e+03, 3.808737e-02, 2.189676e-02, 8.340696e-02, 8.628524e-01, 1.241952e+00, 1.998380e+00, -1.487864e+00, 2.847159e+00, 6.094662e-10, 5.403606e-10, 4.509232e-10, 4.624256e-10, 5.069092e+01, -1.658672e-01
1.195600e+03, 3.871491e-02, 2.205367e-02, 8.220577e-02, 8.629247e-01, 1.227400e+00, 1.985478e+00, -1.498631e+00, 2.836118e+00, 6.067592e-10, 5.431288e-10, 4.521032e-10, 4.624951e-10, 5.059226e+01, -1.636233e-01
1.199400e+03, 3.933858e-02, 2.221032e-02, 8.099508e-02, 8.629961e-01, 1.212913e+00, 1.972511e+00, -1.509425e+00, 2.825075e+00, 6.040611e-10, 5.459073e-10, 4.533140e-10, 4.625763e-10, 5.049599e+01, -1.613383e-01
1.203200e+03, 3.995830e-02, 2.236673e-02, 7.977499e-02, 8.630666e-01, 1.198491e+00, 1.959476e+00, -1.520249e+00, 2.814031e+00, 6.016093e-10, 5.485950e-10, 4.545403e-10, 4.626238e-10, 5.040214e+01, -1.590129e-01
1.207000e+03, 4.057398e-02, 2.252287e-02, 7.854567e-02, 8.631354e-01, 1.184126e+00, 1.946378e+00, -1.531101e+00, 2.802985e+00, 5.993982e-10, 5.512047e-10, 4.557836e-10, 4.627303e-10, 5.031076e+01, -1.566480e-01
1.210800e+03, 4.118550e-02, 2.267868e-02, 7.730699e-02, 8.632027e-01, 1.169815e+00, 1.933217e+00, -1.541984e+00, 2.791937e+00, 5.971075e-10, 5.537487e-10, 4.570683e-10, 4.628331e-10, 5.022188e+01, -1.542440e-01
1.214600e+03, 4.179273e-02, 2.283411e-02, 7.605928e-02, 8.632693e-01, 1.155559e+00, 1.919996e+00, -1.552897e+00, 2.780886e+00, 5.950632e-10, 5.562992e-10, 4.583695e-10, 4.628579e-10, 5.013554e+01, -1.518023e-01
1.218400e+03, 4.239555e-02, 2.298921e-02, 7.480251e-02, 8.633340e-01, 1.141351e+00, 1.906714e+00, -1.563841e+00, 2.769835e+00, 5.930433e-10, 5.586168e-10, 4.597038e-10, 4.629690e-10, 5.005177e+01, -1.493234e-01
1.222200e+03, 4.299387e-02, 2.314374e-02, 7.353679e-02, 8.633983e-01, 1.127191e+00, 1.893376e+00, -1.574817e+00, 2.758781e+00, 5.911417e-10, 5.610224e-10, 4.610729e-10, 4.630215e-10, 4.997060e+01, -1.468082e-01
1.226000e+03, 4.358759e-02, 2.329784e-02, 7.226226e-02, 8.634603e-01, 1.113077e+00, 1.879981e+00, -1.585825e+00, 2.747726e+00, 5.894868e-10, 5.633166e-10, 4.624747e-10, 4.631151e-10, 4.989208e+01, -1.442577e-01
1.229800e+03, 4.417660e-02, 2.345147e-02, 7.097892e-02, 8.635209e-01, 1.099002e+00, 1.866531e+00, -1.596867e+00, 2.736669e+00, 5.877396e-10, 5.655134e-10, 4.639218e-10, 4.631592e-10, 4.981624e+01, -1.416726e-01
1.233600e+03, 4.476081e-02, 2.360449e-02, 6.968698e-02, 8.635803e-01, 1.084969e+00, 1.853029e+00, -1.607944e+00, 2.725610e+00, 5.860822e-10, 5.676771e-10, 4.654108e-10, 4.632617e-10, 4.974310e+01, -1.390542e-01
1.237400e+03, 4.534000e-02, 2.375694e-02, 6.838652e-02, 8.636386e-01, 1.070976e+00, 1.839475e+00, -1.619056e+00, 2.714549e+00, 5.845938e-10, 5.697820e-10, 4.669427e-10, 4.632909e-10, 4.967270e+01, -1.364034e-01
1.241200e+03, 4.591420e-02, 2.390878e-02, 6.707774e-02, 8.636947e-01, 1.057018e+00, 1.825871e+00, -1.630205e+00, 2.703488e+00, 5.831568e-10, 5.717639e-10, 4.685355e-10, 4.633592e-10, 4.960508e+01, -1.337213e-01
1.245000e+03, 4.648327e-02, 2.405987e-02, 6.576060e-02, 8.637494e-01, 1.043095e+00, 1.812220e+00, -1.641392e+00, 2.692425e+00, 5.818096e-10, 5.737619e-10, 4.701808e-10, 4.634212e-10, 4.954026e+01, -1.310087e-01
1.248800e+03, 4.704719e-02, 2.421034e-02, 6.443517e-02, 8.638035e-01, 1.029203e+00, 1.798520e+00, -1.652618e+00, 2.681360e+00, 5.804489e-10, 5.756576e-10, 4.718936e-10, 4.634768e-10, 4.947827e+01, -1.282666e-01
1.252600e+03, 4.760574e-02, 2.436007e-02, 6.310181e-02, 8.638550e-01, 1.015345e+00, 1.784776e+00, -1.663885e+00, 2.670294e+00, 5.791882e-10, 5.774730e-10, 4.736745e-10, 4.635705e-10, 4.941914e+01, -1.254965e-01
1.256400e+03, 4.815889e-02, 2.450898e-02, 6.176046e-02, 8.639051e-01, 1.001516e+00, 1.770988e+00, -1.675194e+00, 2.659226e+00, 5.780031e-10, 5.792680e-10, 4.755415e-10, 4.636150e-10, 4.936291e+01, -1.226993e-01
1.260200e+03, 4.870646e-02, 2.465714e-02, 6.041116e-02, 8.639536e-01, 9.877153e-01, 1.757157e+00, -1.686548e+00, 2.648156e+00, 5.768763e-10, 5.809526e-10, 4.774788e-10, 4.636761e-10, 4.930959e+01, -1.198759e-01
1.264000e+03, 4.924849e-02, 2.480439e-02, 5.905424e-02, 8.640003e-01, 9.739418e-01, 1.743287e+00, -1.697949e+00, 2.637086e+00, 5.757165e-10, 5.826281e-10, 4.795241e-10, 4.637310e-10, 4.925922e+01, -1.170278e-01
1.267800e+03, 4.978482e-02, 2.495087e-02, 5.768973e-02, 8.640456e-01, 9.601959e-01, 1.729376e+00, -1.709398e+00, 2.626014e+00, 5.747870e-10, 5.842142e-10, 4.816660e-10, 4.637368e-10, 4.921182e+01, -1.141561e-01
1.271600e+03, 5.031537e-02, 2.509643e-02, 5.631775e-02, 8.640894e-01, 9.464722e-01, 1.715427e+00, -1.720898e+00, 2.614941e+00, 5.737217e-10, 5.857539e-10, 4.839451e-10, 4.638266e-10, 4.916742e+01, -1.112620e-01
1.275400e+03, 5.083998e-02, 2.524100e-02, 5.493839e-02, 8.641308e-01, 9.327740e-01, 1.701441e+00, -1.732453e+00, 2.603867e+00, 5.728448e-10, 5.872316e-10, 4.863458e-10, 4.638851e-10, 4.912605e+01, -1.083465e-01
1.279200e+03, 5.135865e-02, 2.538474e-02, 5.355176e-02, 8.641713e-01, 9.190967e-01, 1.687421e+00, -1.744065e+00, 2.592791e+00, 5.719116e-10, 5.886553e-10, 4.888914e-10, 4.638942e-10, 4.908771e+01, -1.054111e-01
1.283000e+03, 5.187125e-02, 2.552746e-02, 5.215805e-02, 8.642105e-01, 9.054417e-01, 1.673366e+00, -1.755738e+00, 2.581715e+00, 5.710445e-10, 5.899955e-10, 4.915958e-10, 4.639736e-10, 4.905245e+01, -1.024569e-01
1.286800e+03, 5.237764e-02, 2.566912e-02, 5.075745e-02, 8.642464e-01, 8.918074e-01, 1.659279e+00, -1.767475e+00, 2.570637e+00, 5.702098e-10, 5.913091e-10, 4.945183e-10, 4.639683e-10, 4.902028e+01, -9.948544e-02
1.290600e+03, 5.287789e-02, 2.580973e-02, 4.934995e-02, 8.642818e-01, 8.781930e-01, 1.645161e+00, -1.779282e+00, 2.559560e+00, 5.693883e-10, 5.925663e-10, 4.976250e-10, 4.640346e-10, 4.899122e+01, -9.649770e-02
1.294400e+03, 5.337179e-02, 2.594933e-02, 4.793582e-02, 8.643146e-01, 8.645982e-01, 1.631013e+00, -1.791164e+00, 2.548480e+00, 5.687086e-10, 5.937626e-10, 5.009391e-10, 4.641071e-10, 4.896529e+01, -9.349528e-02
1.298200e+03, 5.385922e-02, 2.608784e-02, 4.651512e-02, 8.643465e-01, 8.510197e-01, 1.616836e+00, -1.803124e+00, 2.537399e+00, 5.679601e-10, 5.949174e-10, 5.046209e-10, 4.641193e-10, 4.894251e+01, -9.047939e-02
1.302000e+03, 5.434025e-02, 2.622529e-02, 4.508804e-02, 8.643757e-01, 8.374590e-01, 1.602632e+00, -1.815173e+00, 2.526318e+00, 5.673015e-10, 5.959965e-10, 5.085455e-10, 4.641358e-10, 4.892290e+01, -8.745142e-02
1.305800e+03, 5.481470e-02, 2.636149e-02, 4.365461e-02, 8.644040e-01, 8.239140e-01, 1.588402e+00, -1.827315e+00, 2.515236e+00, 5.666349e-10, 5.970380e-10, 5.127844e-10, 4.642006e-10, 4.890648e+01, -8.441258e-02
1.309600e+03, 5.528253e-02, 2.649655e-02, 4.221510e-02, 8.644301e-01, 8.103850e-01, 1.574147e+00, -1.839558e+00, 2.504153e+00, 5.660172e-10, 5.980265e-10, 5.174938e-10, 4.641904e-10, 4.889327e+01, -8.136450e-02
1.313400e+03, 5.574362e-02, 2.663049e-02, 4.076967e-02, 8.644543e-01, 7.968707e-01, 1.559868e+00, -1.851914e+00, 2.493070e+00, 5.654013e-10, 5.989633e-10, 5.226911e-10, 4.642401e-10, 4.888327e+01, -7.830857e-02
1.317200e+03, 5.619792e-02, 2.676322e-02, 3.931827e-02, 8.644767e-01, 7.833711e-01, 1.545567e+00, -1.864393e+00, 2.481985e+00, 5.648448e-10, 5.998516e-10, 5.283907e-10, 4.643117e-10, 4.887652e+01, -7.524581e-02
1.321000e+03, 5.664529e-02, 2.689463e-02, 3.786133e-02, 8.644968e-01, 7.698848e-01, 1.531245e+00, -1.877009e+00, 2.470899e+00, 5.642469e-10, 6.006961e-10, 5.348255e-10, 4.643149e-10, 4.887300e+01, -7.217824e-02
1.324800e+03, 5.708573e-02, 2.702484e-02, 3.639884e-02, 8.645163e-01, 7.564128e-01, 1.516903e+00, -1.889779e+00, 2.459813e+00, 5.637142e-10, 6.014739e-10, 5.417752e-10, 4.642952e-10, 4.887274e+01, -6.910688e-02
1.328600e+03, 5.751922e-02, 2.715383e-02, 3.493096e-02, 8.645325e-01, 7.429535e-01, 1.502542e+00, -1.902714e+00, 2.448728e+00, 5.633070e-10, 6.022341e-10, 5.499913e-10, 4.643803e-10, 4.887577e+01, -6.603334e-02
1.332400e+03, 5.794554e-02, 2.728139e-02, 3.345785e-02, 8.645476e-01, 7.295039e-01, 1.488163e+00, -1.915846e+00, 2.437640e+00, 5.627620e-10, 6.029244e-10, 5.589455e-10, 4.643510e-10, 4.888207e+01, -6.295885e-02
1.336200e+03, 5.836480e-02, 2.740772e-02, 3.197976e-02, 8.645611e-01, 7.160674e-01, 1.473767e+00, -1.929191e+00, 2.426553e+00, 5.623533e-10, 6.035843e-10, 5.692461e-10, 4.644134e-10, 4.889167e+01, -5.988523e-02
1.340000e+03, 5.877676e-02, 2.753269e-02, 3.049687e-02, 8.645724e-01, 7.026406e-01, 1.459356e+00, -1.942783e+00, 2.415465e+00, 5.619150e-10, 6.041747e-10, 5.812111e-10, 4.643672e-10, 4.890457e+01, -5.681389e-02
1.343800e+03, 5.918149e-02, 2.765638e-02, 2.900924e-02, 8.645823e-01, 6.892242e-01, 1.444931e+00, -1.956660e+00, 2.404378e+00, 5.614683e-10, 6.047509e-10, 5.949385e-10, 4.644461e-10, 4.892077e+01, -5.374606e-02
1.347600e+03, 5.957881e-02, 2.777867e-02, 2.751711e-02, 8.645894e-01, 6.758186e-01, 1.430492e+00, -1.970865e+00, 2.393289e+00, 5.611522e-10, 6.052593e-10, 6.109649e-10, 4.644181e-10, 4.894030e+01, -5.068337e-02
1.351400e+03, 5.996873e-02, 2.789952e-02, 2.602073e-02, 8.645960e-01, 6.624204e-01, 1.416041e+00, -1.985452e+00, 2.382200e+00, 5.606727e-10, 6.057411e-10, 6.301309e-10, 4.644460e-10, 4.896315e+01, -4.762743e-02
1.355200e+03, 6.035122e-02, 2.801900e-02, 2.452022e-02, 8.645993e-01, 6.490338e-01, 1.401578e+00, -2.000497e+00, 2.371111e+00, 5.603967e-10, 6.061899e-10, 6.527228e-10, 4.644683e-10, 4.898932e+01, -4.457947e-02
1.359000e+03, 6.072609e-02, 2.813698e-02, 2.301594e-02, 8.646021e-01, 6.356537e-01, 1.387104e+00, -2.016082e+00, 2.360021e+00, 5.600498e-10, 6.065484e-10, 6.801283e-10, 4.644465e-10, 4.901882e+01, -4.154131e-02
1.362800e+03, 6.109343e-02, 2.825359e-02, 2.150809e-02, 8.646023e-01, 6.222819e-01, 1.372622e+00, -2.032321e+00, 2.348932e+00, 5.597049e-10, 6.068992e-10, 7.138508e-10, 4.644860e-10, 4.905165e+01, -3.851437e-02
1.366600e+03, 6.145314e-02, 2.836879e-02, 1.999684e-02, 8.645999e-01, 6.089183e-01, 1.358132e+00, -2.049365e+00, 2.337842e+00, 5.594238e-10, 6.072250e-10, 7.556232e-10, 4.644810e-10, 4.908782e+01, -3.549988e-02
1.370400e+03, 6.180505e-02, 2.848243e-02, 1.848265e-02, 8.645971e-01, 5.955614e-01, 1.343634e+00, -2.067406e+00, 2.326752e+00, 5.590815e-10, 6.074798e-10, 8.088029e-10, 4.644709e-10, 4.912731e+01, -3.249966e-02
1.374200e+03, 6.214921e-02, 2.859465e-02, 1.696578e-02, 8.645909e-01, 5.822127e-01, 1.329129e+00, -2.086717e+00, 2.315662e+00, 5.588845e-10, 6.077381e-10, 8.773748e-10, 4.644802e-10, 4.917014e+01, -2.951492e-02
1.378000e+03, 6.248560e-02, 2.870528e-02, 1.544685e-02, 8.645850e-01, 5.688687e-01, 1.314619e+00, -2.107665e+00, 2.304572e+00, 5.586134e-10, 6.078748e-10, 9.684763e-10, 4.644546e-10, 4.921630e+01, -2.654750e-02
1.381800e+03, 6.281405e-02, 2.881454e-02, 1.392644e-02, 8.645756e-01, 5.555312e-01, 1.300105e+00, -2.130789e+00, 2.293483e+00, 5.583806e-10, 6.080513e-10, 1.093275e-09, 4.645182e-10, 4.926579e+01, -2.359880e-02
1.385600e+03, 6.313463e-02, 2.892217e-02, 1.240525e-02, 8.645649e-01, 5.421993e-01, 1.285587e+00, -2.156892e+00, 2.282392e+00, 5.581181e-10, 6.081630e-10, 1.269969e-09, 4.644362e-10, 4.931860e+01, -2.067004e-02
1.389400e+03, 6.344722e-02, 2.902828e-02, 1.088471e-02, 8.645526e-01, 5.288736e-01, 1.271067e+00, -2.187214e+00, 2.271303e+00, 5.579541e-10, 6.082646e-10, 1.532582e-09, 4.644887e-10, 4.937472e+01, -1.776310e-02
1.393200e+03, 6.375181e-02, 2.913280e-02, 9.366593e-03, 8.645374e-01, 5.155518e-01, 1.256544e+00, -2.223806e+00, 2.260213e+00, 5.577109e-10, 6.082730e-10, 1.946337e-09, 4.644521e-10, 4.943416e+01, -1.487921e-02
1.397000e+03, 6.404833e-02, 2.923582e-02, 7.854211e-03, 8.645218e-01, 5.022359e-01, 1.242021e+00, -2.270277e+00, 2.249123e+00, 5.575708e-10, 6.082655e-10, 2.651312e-09, 4.644512e-10, 4.949689e+01, -1.201988e-02
1.400800e+03, 6.433675e-02, 2.933724e-02, 6.353798e-03, 8.645037e-01, 4.889232e-01, 1.227498e+00, -2.333580e+00, 2.238034e+00, 5.573594e-10, 6.082826e-10, 3.990212e-09, 4.644348e-10, 4.956292e+01, -9.186632e-03
1.404600e+03, 6.461697e-02, 2.943709e-02, 4.878983e-03, 8.644843e-01, 4.756157e-01, 1.212974e+00, -2.428851e+00, 2.226945e+00, 5.572274e-10, 6.081527e-10, 6.951186e-09, 4.644194e-10, 4.963223e+01, -6.380905e-03
1.408400e+03, 6.488910e-02, 2.953533e-02, 3.465933e-03, 8.644621e-01, 4.623113e-01, 1.198454e+00, -2.594818e+00, 2.215857e+00, 5.571458e-10, 6.080266e-10, 1.483037e-08, 4.644163e-10, 4.970481e+01, -3.604148e-03
1.412200e+03, 6.515290e-02, 2.963195e-02, 2.239739e-03, 8.644388e-01, 4.490088e-01, 1.183937e+00, -2.948909e+00, 2.204768e+00, 5.569446e-10, 6.079969e-10, 3.253097e-08, 4.644042e-10, 4.978065e+01, -8.577941e-04
1.416000e+03, 6.540851e-02, 2.972698e-02, 1.683673e-03, 8.644145e-01, 4.357111e-01, 1.169420e+00, 2.557563e+00, 2.193680e+00, 5.569138e-10, 6.076198e-10, 3.085004e-08, 4.643954e-10, 4.985974e+01, 1.856723e-03
1.419800e+03, 6.565582e-02, 2.982040e-02, 2.341914e-03, 8.643874e-01, 4.224142e-01, 1.154913e+00, 1.820985e+00, 2.182592e+00, 5.567136e-10, 6.075281e-10, 1.368680e-08, 4.643682e-10, 4.994205e+01, 4.537994e-03
1.423600e+03, 6.589477e-02, 2.991219e-02, 3.602875e-03, 8.643587e-01, 4.091220e-01, 1.140407e+00, 1.494197e+00, 2.171505e+00, 5.567161e-10, 6.072843e-10, 6.545871e-09, 4.643335e-10, 5.002758e+01, 7.184590e-03
1.427400e+03, 6.612531e-02, 3.000226e-02, 5.033506e-03, 8.643280e-01, 3.958298e-01, 1.125908e+00, 1.337907e+00, 2.160418e+00, 5.566041e-10, 6.070236e-10, 3.821278e-09, 4.643184e-10, 5.011630e+01, 9.795175e-03
1.431200e+03, 6.634754e-02, 3.009082e-02, 6.523914e-03, 8.642960e-01, 3.825403e-01, 1.111414e+00, 1.246670e+00, 2.149332e+00, 5.565900e-10, 6.067389e-10, 2.569172e-09, 4.642957e-10, 5.020820e+01, 1.236832e-02
1.435000e+03, 6.656127e-02, 3.017758e-02, 8.041483e-03, 8.642623e-01, 3.692511e-01, 1.096928e+00, 1.185328e+00, 2.138247e+00, 5.564666e-10, 6.062502e-10, 1.902340e-09, 4.642916e-10, 5.030325e+01, 1.490270e-02
1.438800e+03, 6.676655e-02, 3.026278e-02, 9.573638e-03, 8.642274e-01, 3.559648e-01, 1.082453e+00, 1.139908e+00, 2.127161e+00, 5.564916e-10, 6.059968e-10, 1.508013e-09, 4.642548e-10, 5.040144e+01, 1.739696e-02
1.442600e+03, 6.696337e-02, 3.034623e-02, 1.111454e-02, 8.641902e-01, 3.426780e-01, 1.067984e+00, 1.103902e+00, 2.116077e+00, 5.564473e-10, 6.055995e-10, 1.256415e-09, 4.641954e-10, 5.050275e+01, 1.984976e-02
1.446400e+03, 6.715163e-02, 3.042806e-02, 1.266113e-02, 8.641516e-01, 3.293922e-01, 1.053525e+00, 1.073904e+00, 2.104994e+00, 5.565155e-10, 6.050025e-10, 1.086603e-09, 4.642372e-10, 5.060714e+01, 2.225989e-02
1.450200e+03, 6.733144e-02, 3.050823e-02, 1.421146e-02, 8.641112e-01, 3.161048e-01, 1.039079e+00, 1.047960e+00, 2.093909e+00, 5.564410e-10, 6.047039e-10, 9.664053e-10, 4.641225e-10, 5.071460e+01, 2.462580e-02
1.454000e+03, 6.750260e-02, 3.058671e-02, 1.576449e-02, 8.640690e-01, 3.028191e-01, 1.024641e+00, 1.024886e+00, 2.082828e+00, 5.565407e-10, 6.040245e-10, 8.786862e-10, 4.641334e-10, 5.082509e+01, 2.694657e-02
1.457800e+03, 6.766517e-02, 3.066349e-02, 1.731926e-02, 8.640256e-01, 2.895311e-01, 1.010220e+00, 1.003907e+00, 2.071746e+00, 5.564981e-10, 6.036488e-10, 8.125130e-10, 4.641149e-10, 5.093859e+01, 2.922065e-02
1.461600e+03, 6.781926e-02, 3.073851e-02, 1.887528e-02, 8.639796e-01, 2.762441e-01, 9.958069e-01, 9.845070e-01, 2.060665e+00, 5.565782e-10, 6.029371e-10, 7.614182e-10, 4.640509e-10, 5.105508e+01, 3.144704e-02
1.465400e+03, 6.796461e-02, 3.081191e-02, 2.043196e-02, 8.639332e-01, 2.629552e-01, 9.814111e-01, 9.663273e-01, 2.049585e+00, 5.566555e-10, 6.025267e-10, 7.213571e-10, 4.640659e-10, 5.117451e+01, 3.362436e-02
1.469200e+03, 6.810136e-02, 3.088361e-02, 2.198909e-02, 8.638852e-01, 2.496644e-01, 9.670251e-01, 9.491041e-01, 2.038505e+00, 5.567131e-10, 6.017432e-10, 6.891174e-10, 4.639673e-10, 5.129686e+01, 3.575165e-02
1.473000e+03, 6.822950e-02, 3.095360e-02, 2.354614e-02, 8.638349e-01, 2.363723e-01, 9.526578e-01, 9.326507e-01, 2.027427e+00, 5.568577e-10, 6.009996e-10, 6.631127e-10, 4.639501e-10, 5.142210e+01, 3.782753e-02
1.476800e+03, 6.834889e-02, 3.102190e-02, 2.510288e-02, 8.637833e-01, 2.230767e-01, 9.383083e-01, 9.168181e-01, 2.016350e+00, 5.569405e-10, 6.003735e-10, 6.416649e-10, 4.639277e-10, 5.155019e+01, 3.985082e-02
1.480600e+03, 6.845964e-02, 3.108849e-02, 2.665899e-02, 8.637299e-01, 2.097791e-01, 9.239737e-01, 9.014977e-01, 2.005273e+00, 5.570074e-10, 5.996781e-10, 6.237290e-10, 4.638767e-10, 5.168109e+01, 4.182034e-02
