Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
2.103800e+03, 2.142918e-01, 8.432723e-01, 2.583110e-02, 3.275914e-02, -1.025915e+00, 1.985321e-01, 2.580680e+00, -9.270199e-01, 5.087394e-10, 4.529278e-10, 1.563017e-09, 3.088723e-10, 6.203475e+01, -3.667780e-01
2.107600e+03, 2.140125e-01, 8.433189e-01, 2.629824e-02, 3.285129e-02, -1.038062e+00, 1.877180e-01, 2.543361e+00, -9.343945e-01, 5.095902e-10, 4.529321e-10, 1.523072e-09, 3.097173e-10, 6.174212e+01, -3.687345e-01
2.111400e+03, 2.137131e-01, 8.433682e-01, 2.678034e-02, 3.294682e-02, -1.050229e+00, 1.769037e-01, 2.506996e+00, -9.417894e-01, 5.106648e-10, 4.530421e-10, 1.484329e-09, 3.106530e-10, 6.144854e+01, -3.706008e-01
2.115200e+03, 2.133934e-01, 8.434211e-01, 2.727600e-02, 3.304579e-02, -1.062422e+00, 1.660868e-01, 2.471556e+00, -9.492066e-01, 5.116191e-10, 4.530858e-10, 1.447033e-09, 3.118828e-10, 6.115402e+01, -3.723774e-01
2.119000e+03, 2.130547e-01, 8.434760e-01, 2.778444e-02, 3.314814e-02, -1.074637e+00, 1.552689e-01, 2.437006e+00, -9.566531e-01, 5.127006e-10, 4.531372e-10, 1.410951e-09, 3.129510e-10, 6.085883e+01, -3.740646e-01
2.122800e+03, 2.126960e-01, 8.435342e-01, 2.830438e-02, 3.325383e-02, -1.086878e+00, 1.444497e-01, 2.403318e+00, -9.641252e-01, 5.136382e-10, 4.531872e-10, 1.376218e-09, 3.142482e-10, 6.056298e+01, -3.756609e-01
2.126600e+03, 2.123173e-01, 8.435958e-01, 2.883500e-02, 3.336308e-02, -1.099142e+00, 1.336294e-01, 2.370460e+00, -9.716282e-01, 5.147676e-10, 4.533279e-10, 1.343057e-09, 3.157949e-10, 6.026668e+01, -3.771648e-01
2.130400e+03, 2.119197e-01, 8.436597e-01, 2.937540e-02, 3.347563e-02, -1.111433e+00, 1.228057e-01, 2.338393e+00, -9.791681e-01, 5.157867e-10, 4.533351e-10, 1.311284e-09, 3.172151e-10, 5.997001e+01, -3.785787e-01
2.134200e+03, 2.115020e-01, 8.437266e-01, 2.992470e-02, 3.359166e-02, -1.123748e+00, 1.119818e-01, 2.307084e+00, -9.867420e-01, 5.168582e-10, 4.534352e-10, 1.280912e-09, 3.189564e-10, 5.967311e+01, -3.798991e-01
2.138000e+03, 2.110645e-01, 8.437964e-01, 3.048211e-02, 3.371100e-02, -1.136088e+00, 1.011556e-01, 2.276501e+00, -9.943574e-01, 5.179793e-10, 4.535194e-10, 1.252026e-09, 3.206700e-10, 5.937608e+01, -3.811263e-01
2.141800e+03, 2.106077e-01, 8.438692e-01, 3.104692e-02, 3.383378e-02, -1.148456e+00, 9.032728e-02, 2.246608e+00, -1.002014e+00, 5.190859e-10, 4.536023e-10, 1.224599e-09, 3.224286e-10, 5.907904e+01, -3.822608e-01
2.145600e+03, 2.101311e-01, 8.439454e-01, 3.161849e-02, 3.395987e-02, -1.160849e+00, 7.949702e-02, 2.217369e+00, -1.009712e+00, 5.202249e-10, 4.536849e-10, 1.198414e-09, 3.245347e-10, 5.878210e+01, -3.833009e-01
2.149400e+03, 2.096350e-01, 8.440239e-01, 3.219618e-02, 3.408934e-02, -1.173270e+00, 6.866479e-02, 2.188756e+00, -1.017461e+00, 5.213366e-10, 4.537722e-10, 1.173343e-09, 3.266442e-10, 5.848539e+01, -3.842471e-01
2.153200e+03, 2.091190e-01, 8.441051e-01, 3.277946e-02, 3.422218e-02, -1.185718e+00, 5.783048e-02, 2.160741e+00, -1.025260e+00, 5.225189e-10, 4.538639e-10, 1.149677e-09, 3.287984e-10, 5.818902e+01, -3.850976e-01
2.157000e+03, 2.085834e-01, 8.441890e-01, 3.336764e-02, 3.435829e-02, -1.198193e+00, 4.699398e-02, 2.133291e+00, -1.033110e+00, 5.237140e-10, 4.539647e-10, 1.127194e-09, 3.310193e-10, 5.789308e+01, -3.858528e-01
2.160800e+03, 2.080285e-01, 8.442758e-01, 3.396041e-02, 3.449776e-02, -1.210698e+00, 3.615507e-02, 2.106378e+00, -1.041014e+00, 5.249070e-10, 4.540533e-10, 1.105867e-09, 3.334955e-10, 5.759769e+01, -3.865131e-01
2.164600e+03, 2.074538e-01, 8.443645e-01, 3.455712e-02, 3.464037e-02, -1.223230e+00, 2.531405e-02, 2.079974e+00, -1.048976e+00, 5.261147e-10, 4.541580e-10, 1.085471e-09, 3.358252e-10, 5.730295e+01, -3.870766e-01
2.168400e+03, 2.068596e-01, 8.444564e-01, 3.515748e-02, 3.478634e-02, -1.235792e+00, 1.447052e-02, 2.054057e+00, -1.056994e+00, 5.273922e-10, 4.542612e-10, 1.066278e-09, 3.384108e-10, 5.700897e+01, -3.875439e-01
2.172200e+03, 2.062461e-01, 8.445515e-01, 3.576106e-02, 3.493545e-02, -1.248384e+00, 3.624535e-03, 2.028599e+00, -1.065074e+00, 5.286380e-10, 4.543662e-10, 1.047877e-09, 3.411029e-10, 5.671585e+01, -3.879149e-01
2.176000e+03, 2.056127e-01, 8.446480e-01, 3.636751e-02, 3.508769e-02, -1.261006e+00, -7.223959e-03, 2.003580e+00, -1.073219e+00, 5.299595e-10, 4.544734e-10, 1.030450e-09, 3.437954e-10, 5.642368e+01, -3.881882e-01
2.179800e+03, 2.049607e-01, 8.447480e-01, 3.697641e-02, 3.524310e-02, -1.273659e+00, -1.807501e-02, 1.978976e+00, -1.081427e+00, 5.312320e-10, 4.545828e-10, 1.013965e-09, 3.465368e-10, 5.613257e+01, -3.883657e-01
2.183600e+03, 2.042883e-01, 8.448505e-01, 3.758734e-02, 3.540158e-02, -1.286343e+00, -2.892868e-02, 1.954767e+00, -1.089701e+00, 5.325602e-10, 4.547013e-10, 9.981604e-10, 3.493838e-10, 5.584261e+01, -3.884438e-01
2.187400e+03, 2.035968e-01, 8.449546e-01, 3.820022e-02, 3.556314e-02, -1.299058e+00, -3.978517e-02, 1.930935e+00, -1.098043e+00, 5.339068e-10, 4.548137e-10, 9.832922e-10, 3.523867e-10, 5.555391e+01, -3.884247e-01
2.191200e+03, 2.028854e-01, 8.450615e-01, 3.881454e-02, 3.572763e-02, -1.311806e+00, -5.064435e-02, 1.907458e+00, -1.106457e+00, 5.353223e-10, 4.549306e-10, 9.691363e-10, 3.552851e-10, 5.526655e+01, -3.883065e-01
2.195000e+03, 2.021553e-01, 8.451711e-01, 3.943019e-02, 3.589517e-02, -1.324587e+00, -6.150632e-02, 1.884318e+00, -1.114939e+00, 5.366997e-10, 4.550556e-10, 9.554589e-10, 3.583955e-10, 5.498061e+01, -3.880912e-01
2.198800e+03, 2.014057e-01, 8.452827e-01, 4.004683e-02, 3.606548e-02, -1.337402e+00, -7.237128e-02, 1.861506e+00, -1.123496e+00, 5.381343e-10, 4.551778e-10, 9.427077e-10, 3.615578e-10, 5.469621e+01, -3.877771e-01
2.202600e+03, 2.006368e-01, 8.453971e-01, 4.066418e-02, 3.623874e-02, -1.350250e+00, -8.323915e-02, 1.838998e+00, -1.132129e+00, 5.396060e-10, 4.552992e-10, 9.304750e-10, 3.646213e-10, 5.441342e+01, -3.873643e-01
2.206400e+03, 1.998486e-01, 8.455135e-01, 4.128218e-02, 3.641481e-02, -1.363134e+00, -9.410992e-02, 1.816781e+00, -1.140835e+00, 5.410943e-10, 4.554317e-10, 9.188340e-10, 3.679530e-10, 5.413232e+01, -3.868527e-01
2.210200e+03, 1.990414e-01, 8.456318e-01, 4.190034e-02, 3.659356e-02, -1.376053e+00, -1.049839e-01, 1.794843e+00, -1.149620e+00, 5.426198e-10, 4.555654e-10, 9.077012e-10, 3.711823e-10, 5.385301e+01, -3.862424e-01
2.214000e+03, 1.982152e-01, 8.457522e-01, 4.251862e-02, 3.677510e-02, -1.389009e+00, -1.158610e-01, 1.773171e+00, -1.158482e+00, 5.441266e-10, 4.556759e-10, 8.971247e-10, 3.743821e-10, 5.357556e+01, -3.855335e-01
2.217800e+03, 1.973691e-01, 8.458746e-01, 4.313682e-02, 3.695919e-02, -1.402000e+00, -1.267407e-01, 1.751751e+00, -1.167421e+00, 5.457455e-10, 4.558419e-10, 8.870478e-10, 3.777973e-10, 5.330007e+01, -3.847240e-01
2.221600e+03, 1.965051e-01, 8.459992e-01, 4.375470e-02, 3.714584e-02, -1.415031e+00, -1.376245e-01, 1.730572e+00, -1.176442e+00, 5.473351e-10, 4.559798e-10, 8.774125e-10, 3.812780e-10, 5.302662e+01, -3.838177e-01
2.225400e+03, 1.956213e-01, 8.461258e-01, 4.437200e-02, 3.733501e-02, -1.428099e+00, -1.485115e-01, 1.709623e+00, -1.185545e+00, 5.489800e-10, 4.561194e-10, 8.682523e-10, 3.845768e-10, 5.275527e+01, -3.828107e-01
2.229200e+03, 1.947187e-01, 8.462545e-01, 4.498876e-02, 3.752663e-02, -1.441206e+00, -1.594019e-01, 1.688892e+00, -1.194727e+00, 5.506457e-10, 4.562120e-10, 8.594809e-10, 3.880514e-10, 5.248611e+01, -3.817048e-01
2.233000e+03, 1.937974e-01, 8.463850e-01, 4.560452e-02, 3.772064e-02, -1.454354e+00, -1.702944e-01, 1.668371e+00, -1.203992e+00, 5.523990e-10, 4.564043e-10, 8.511409e-10, 3.914565e-10, 5.221923e+01, -3.805001e-01
2.236800e+03, 1.928581e-01, 8.465178e-01, 4.621945e-02, 3.791695e-02, -1.467543e+00, -1.811916e-01, 1.648049e+00, -1.213339e+00, 5.541079e-10, 4.565592e-10, 8.431390e-10, 3.949391e-10, 5.195469e+01, -3.791982e-01
2.240600e+03, 1.918991e-01, 8.466515e-01, 4.683309e-02, 3.811554e-02, -1.480773e+00, -1.920924e-01, 1.627918e+00, -1.222768e+00, 5.559069e-10, 4.566498e-10, 8.355179e-10, 3.984635e-10, 5.169257e+01, -3.777952e-01
2.244400e+03, 1.909221e-01, 8.467880e-01, 4.744538e-02, 3.831628e-02, -1.494046e+00, -2.029954e-01, 1.607969e+00, -1.232282e+00, 5.577347e-10, 4.568593e-10, 8.282313e-10, 4.019319e-10, 5.143294e+01, -3.762948e-01
2.248200e+03, 1.899260e-01, 8.469256e-01, 4.805627e-02, 3.851911e-02, -1.507362e+00, -2.139035e-01, 1.588194e+00, -1.241879e+00, 5.595883e-10, 4.569765e-10, 8.212564e-10, 4.055895e-10, 5.117588e+01, -3.746948e-01
2.252000e+03, 1.889118e-01, 8.470639e-01, 4.866542e-02, 3.872398e-02, -1.520723e+00, -2.248143e-01, 1.568586e+00, -1.251563e+00, 5.615061e-10, 4.571238e-10, 8.145928e-10, 4.089600e-10, 5.092146e+01, -3.729971e-01
2.255800e+03, 1.878793e-01, 8.472049e-01, 4.927286e-02, 3.893080e-02, -1.534130e+00, -2.357286e-01, 1.549137e+00, -1.261327e+00, 5.634543e-10, 4.572850e-10, 8.082115e-10, 4.125278e-10, 5.066974e+01, -3.712013e-01
2.259600e+03, 1.868283e-01, 8.473476e-01, 4.987843e-02, 3.913951e-02, -1.547583e+00, -2.466468e-01, 1.529840e+00, -1.271177e+00, 5.654525e-10, 4.574626e-10, 8.021096e-10, 4.160572e-10, 5.042080e+01, -3.693073e-01
2.263400e+03, 1.857588e-01, 8.474910e-01, 5.048187e-02, 3.935007e-02, -1.561084e+00, -2.575692e-01, 1.510688e+00, -1.281110e+00, 5.674995e-10, 4.575850e-10, 7.962688e-10, 4.195244e-10, 5.017471e+01, -3.673148e-01
2.267200e+03, 1.846714e-01, 8.476356e-01, 5.108320e-02, 3.956232e-02, -1.574633e+00, -2.684946e-01, 1.491677e+00, -1.291127e+00, 5.695910e-10, 4.578073e-10, 7.906824e-10, 4.230969e-10, 4.993153e+01, -3.652255e-01
2.271000e+03, 1.835669e-01, 8.477820e-01, 5.168217e-02, 3.977627e-02, -1.588233e+00, -2.794252e-01, 1.472798e+00, -1.301229e+00, 5.717396e-10, 4.578778e-10, 7.853193e-10, 4.265176e-10, 4.969133e+01, -3.630410e-01
2.274800e+03, 1.824432e-01, 8.479300e-01, 5.227878e-02, 3.999180e-02, -1.601884e+00, -2.903576e-01, 1.454048e+00, -1.311412e+00, 5.739276e-10, 4.581238e-10, 7.801927e-10, 4.300911e-10, 4.945417e+01, -3.607572e-01
2.278600e+03, 1.813028e-01, 8.480786e-01, 5.287275e-02, 4.020891e-02, -1.615587e+00, -3.012958e-01, 1.435420e+00, -1.321681e+00, 5.761951e-10, 4.582520e-10, 7.752850e-10, 4.335307e-10, 4.922012e+01, -3.583795e-01
2.282400e+03, 1.801437e-01, 8.482289e-01, 5.346400e-02, 4.042738e-02, -1.629344e+00, -3.122371e-01, 1.416909e+00, -1.332032e+00, 5.784977e-10, 4.584010e-10, 7.705635e-10, 4.369916e-10, 4.898925e+01, -3.559037e-01
2.286200e+03, 1.789673e-01, 8.483799e-01, 5.405252e-02, 4.064727e-02, -1.643156e+00, -3.231819e-01, 1.398511e+00, -1.342466e+00, 5.808587e-10, 4.585569e-10, 7.660728e-10, 4.404292e-10, 4.876161e+01, -3.533335e-01
2.290000e+03, 1.777735e-01, 8.485313e-01, 5.463811e-02, 4.086844e-02, -1.657025e+00, -3.341304e-01, 1.380220e+00, -1.352982e+00, 5.832946e-10, 4.587502e-10, 7.617396e-10, 4.438436e-10, 4.853727e+01, -3.506684e-01
2.293800e+03, 1.765628e-01, 8.486843e-01, 5.522065e-02, 4.109085e-02, -1.670952e+00, -3.450836e-01, 1.362033e+00, -1.363579e+00, 5.857799e-10, 4.589203e-10, 7.575575e-10, 4.472294e-10, 4.831628e+01, -3.479100e-01
2.297600e+03, 1.753349e-01, 8.488375e-01, 5.580003e-02, 4.131437e-02, -1.684938e+00, -3.560408e-01, 1.343945e+00, -1.374257e+00, 5.883702e-10, 4.591096e-10, 7.535644e-10, 4.505944e-10, 4.809872e+01, -3.450579e-01
2.301400e+03, 1.740894e-01, 8.489929e-01, 5.637610e-02, 4.153899e-02, -1.698986e+00, -3.670026e-01, 1.325953e+00, -1.385016e+00, 5.909928e-10, 4.592491e-10, 7.498122e-10, 4.539353e-10, 4.788463e+01, -3.421119e-01
2.305200e+03, 1.728269e-01, 8.491478e-01, 5.694886e-02, 4.176457e-02, -1.713097e+00, -3.779677e-01, 1.308051e+00, -1.395854e+00, 5.936906e-10, 4.594258e-10, 7.461034e-10, 4.572377e-10, 4.767408e+01, -3.390734e-01
2.309000e+03, 1.715479e-01, 8.493032e-01, 5.751812e-02, 4.199111e-02, -1.727272e+00, -3.889370e-01, 1.290237e+00, -1.406771e+00, 5.964594e-10, 4.595920e-10, 7.426541e-10, 4.605054e-10, 4.746713e+01, -3.359440e-01
2.312800e+03, 1.702529e-01, 8.494598e-01, 5.808378e-02, 4.221838e-02, -1.741513e+00, -3.999102e-01, 1.272505e+00, -1.417766e+00, 5.993375e-10, 4.597661e-10, 7.392356e-10, 4.637586e-10, 4.726383e+01, -3.327253e-01
2.316600e+03, 1.689406e-01, 8.496175e-01, 5.864571e-02, 4.244657e-02, -1.755823e+00, -4.108877e-01, 1.254855e+00, -1.428839e+00, 6.022762e-10, 4.599238e-10, 7.359876e-10, 4.669673e-10, 4.706423e+01, -3.294150e-01
2.320400e+03, 1.676123e-01, 8.497747e-01, 5.920386e-02, 4.267539e-02, -1.770203e+00, -4.218688e-01, 1.237282e+00, -1.439988e+00, 6.052903e-10, 4.601169e-10, 7.329325e-10, 4.701260e-10, 4.686840e+01, -3.260164e-01
2.324200e+03, 1.662677e-01, 8.499326e-01, 5.975807e-02, 4.290481e-02, -1.784655e+00, -4.328546e-01, 1.219783e+00, -1.451213e+00, 6.084908e-10, 4.602753e-10, 7.299828e-10, 4.732681e-10, 4.667640e+01, -3.225294e-01
2.328000e+03, 1.649061e-01, 8.500903e-01, 6.030823e-02, 4.313484e-02, -1.799183e+00, -4.438442e-01, 1.202354e+00, -1.462513e+00, 6.116083e-10, 4.604674e-10, 7.271156e-10, 4.763597e-10, 4.648826e+01, -3.189534e-01
2.331800e+03, 1.635300e-01, 8.502491e-01, 6.085431e-02, 4.336527e-02, -1.813786e+00, -4.548384e-01, 1.184993e+00, -1.473886e+00, 6.149698e-10, 4.606474e-10, 7.243576e-10, 4.794114e-10, 4.630406e+01, -3.152939e-01
2.335600e+03, 1.621379e-01, 8.504073e-01, 6.139620e-02, 4.359612e-02, -1.828469e+00, -4.658369e-01, 1.167698e+00, -1.485333e+00, 6.183675e-10, 4.608174e-10, 7.217746e-10, 4.824369e-10, 4.612383e+01, -3.115486e-01
2.339400e+03, 1.607300e-01, 8.505656e-01, 6.193381e-02, 4.382737e-02, -1.843233e+00, -4.768394e-01, 1.150465e+00, -1.496851e+00, 6.219999e-10, 4.609763e-10, 7.192451e-10, 4.853999e-10, 4.594764e+01, -3.077192e-01
2.343200e+03, 1.593060e-01, 8.507245e-01, 6.246694e-02, 4.405883e-02, -1.858084e+00, -4.878457e-01, 1.133292e+00, -1.508441e+00, 6.255220e-10, 4.611700e-10, 7.168081e-10, 4.883424e-10, 4.577552e+01, -3.038051e-01
2.347000e+03, 1.578680e-01, 8.508830e-01, 6.299555e-02, 4.429050e-02, -1.873019e+00, -4.988566e-01, 1.116178e+00, -1.520101e+00, 6.293324e-10, 4.612862e-10, 7.145539e-10, 4.912270e-10, 4.560755e+01, -2.998120e-01
2.350800e+03, 1.564145e-01, 8.510419e-01, 6.351953e-02, 4.452230e-02, -1.888045e+00, -5.098704e-01, 1.099117e+00, -1.531829e+00, 6.332041e-10, 4.615491e-10, 7.122758e-10, 4.940628e-10, 4.544377e+01, -2.957375e-01
2.354600e+03, 1.549468e-01, 8.512002e-01, 6.403892e-02, 4.475412e-02, -1.903164e+00, -5.208904e-01, 1.082110e+00, -1.543625e+00, 6.372034e-10, 4.616915e-10, 7.102451e-10, 4.968741e-10, 4.528420e+01, -2.915852e-01
2.358400e+03, 1.534643e-01, 8.513583e-01, 6.455344e-02, 4.498597e-02, -1.918377e+00, -5.319137e-01, 1.065152e+00, -1.555489e+00, 6.414065e-10, 4.618480e-10, 7.081968e-10, 4.996274e-10, 4.512894e+01, -2.873547e-01
2.362200e+03, 1.519672e-01, 8.515160e-01, 6.506311e-02, 4.521776e-02, -1.933692e+00, -5.429409e-01, 1.048244e+00, -1.567418e+00, 6.456368e-10, 4.620193e-10, 7.061978e-10, 5.023384e-10, 4.497800e+01, -2.830478e-01
2.366000e+03, 1.504568e-01, 8.516728e-01, 6.556778e-02, 4.544939e-02, -1.949107e+00, -5.539721e-01, 1.031382e+00, -1.579412e+00, 6.501748e-10, 4.622217e-10, 7.043630e-10, 5.050039e-10, 4.483143e+01, -2.786681e-01
2.369800e+03, 1.489315e-01, 8.518298e-01, 6.606740e-02, 4.568076e-02, -1.964631e+00, -5.650082e-01, 1.014565e+00, -1.591469e+00, 6.546905e-10, 4.623973e-10, 7.026394e-10, 5.076273e-10, 4.468930e+01, -2.742132e-01
2.373600e+03, 1.473935e-01, 8.519861e-01, 6.656185e-02, 4.591188e-02, -1.980262e+00, -5.760484e-01, 9.977885e-01, -1.603590e+00, 6.594766e-10, 4.625211e-10, 7.008574e-10, 5.101918e-10, 4.455163e+01, -2.696889e-01
2.377400e+03, 1.458420e-01, 8.521416e-01, 6.705107e-02, 4.614266e-02, -1.996008e+00, -5.870916e-01, 9.810548e-01, -1.615771e+00, 6.645597e-10, 4.627429e-10, 6.992985e-10, 5.127259e-10, 4.441848e+01, -2.650949e-01
2.381200e+03, 1.442765e-01, 8.522971e-01, 6.753502e-02, 4.637309e-02, -2.011875e+00, -5.981401e-01, 9.643583e-01, -1.628013e+00, 6.696062e-10, 4.629001e-10, 6.976735e-10, 5.152062e-10, 4.428989e+01, -2.604309e-01
2.385000e+03, 1.426989e-01, 8.524511e-01, 6.801348e-02, 4.660296e-02, -2.027863e+00, -6.091924e-01, 9.477005e-01, -1.640314e+00, 6.749317e-10, 4.630190e-10, 6.962416e-10, 5.176424e-10, 4.416589e+01, -2.557027e-01
2.388800e+03, 1.411086e-01, 8.526047e-01, 6.848649e-02, 4.683239e-02, -2.043977e+00, -6.202474e-01, 9.310770e-01, -1.652673e+00, 6.805051e-10, 4.632924e-10, 6.948534e-10, 5.200247e-10, 4.404655e+01, -2.509101e-01
2.392600e+03, 1.395058e-01, 8.527572e-01, 6.895392e-02, 4.706116e-02, -2.060225e+00, -6.313091e-01, 9.144866e-01, -1.665089e+00, 6.861624e-10, 4.633786e-10, 6.934309e-10, 5.223653e-10, 4.393189e+01, -2.460548e-01
2.396400e+03, 1.378916e-01, 8.529087e-01, 6.941563e-02, 4.728937e-02, -2.076608e+00, -6.423727e-01, 8.979302e-01, -1.677561e+00, 6.922231e-10, 4.635916e-10, 6.922060e-10, 5.246700e-10, 4.382196e+01, -2.411407e-01
2.400200e+03, 1.362654e-01, 8.530593e-01, 6.987165e-02, 4.751680e-02, -2.093136e+00, -6.534415e-01, 8.814030e-01, -1.690089e+00, 6.985104e-10, 4.637551e-10, 6.910002e-10, 5.269121e-10, 4.371679e+01, -2.361676e-01
2.404000e+03, 1.346273e-01, 8.532088e-01, 7.032188e-02, 4.774344e-02, -2.109813e+00, -6.645142e-01, 8.649046e-01, -1.702669e+00, 7.049513e-10, 4.638699e-10, 6.897746e-10, 5.291108e-10, 4.361642e+01, -2.311374e-01
2.407800e+03, 1.329785e-01, 8.533567e-01, 7.076617e-02, 4.796938e-02, -2.126645e+00, -6.755896e-01, 8.484355e-01, -1.715302e+00, 7.116533e-10, 4.640817e-10, 6.887089e-10, 5.312787e-10, 4.352090e+01, -2.260540e-01
2.411600e+03, 1.313191e-01, 8.535040e-01, 7.120444e-02, 4.819429e-02, -2.143636e+00, -6.866700e-01, 8.319918e-01, -1.727987e+00, 7.186852e-10, 4.642761e-10, 6.876813e-10, 5.333696e-10, 4.343026e+01, -2.209193e-01
2.415400e+03, 1.296494e-01, 8.536495e-01, 7.163672e-02, 4.841835e-02, -2.160796e+00, -6.977551e-01, 8.155726e-01, -1.740722e+00, 7.262237e-10, 4.643919e-10, 6.866509e-10, 5.354367e-10, 4.334453e+01, -2.157352e-01
2.419200e+03, 1.279687e-01, 8.537936e-01, 7.206293e-02, 4.864144e-02, -2.178135e+00, -7.088430e-01, 7.991781e-01, -1.753506e+00, 7.335941e-10, 4.645667e-10, 6.857456e-10, 5.374646e-10, 4.326376e+01, -2.105017e-01
2.423000e+03, 1.262798e-01, 8.539366e-01, 7.248293e-02, 4.886342e-02, -2.195650e+00, -7.199350e-01, 7.828052e-01, -1.766339e+00, 7.417962e-10, 4.646946e-10, 6.848481e-10, 5.393949e-10, 4.318796e+01, -2.052268e-01
2.426800e+03, 1.245805e-01, 8.540780e-01, 7.289663e-02, 4.908434e-02, -2.213362e+00, -7.310301e-01, 7.664536e-01, -1.779217e+00, 7.500783e-10, 4.648821e-10, 6.840448e-10, 5.413490e-10, 4.311718e+01, -1.999070e-01
2.430600e+03, 1.228728e-01, 8.542180e-01, 7.330392e-02, 4.930419e-02, -2.231271e+00, -7.421297e-01, 7.501213e-01, -1.792143e+00, 7.588296e-10, 4.650238e-10, 6.832132e-10, 5.432390e-10, 4.305145e+01, -1.945482e-01
2.434400e+03, 1.211566e-01, 8.543561e-01, 7.370491e-02, 4.952270e-02, -2.249388e+00, -7.532327e-01, 7.338089e-01, -1.805113e+00, 7.679275e-10, 4.652257e-10, 6.824862e-10, 5.450721e-10, 4.299079e+01, -1.891519e-01
2.438200e+03, 1.194324e-01, 8.544925e-01, 7.409932e-02, 4.974002e-02, -2.267724e+00, -7.643404e-01, 7.175137e-01, -1.818127e+00, 7.775141e-10, 4.653139e-10, 6.818173e-10, 5.468896e-10, 4.293524e+01, -1.837209e-01
2.442000e+03, 1.177007e-01, 8.546268e-01, 7.448724e-02, 4.995612e-02, -2.286288e+00, -7.754503e-01, 7.012346e-01, -1.831185e+00, 7.875050e-10, 4.654975e-10, 6.812129e-10, 5.486398e-10, 4.288482e+01, -1.782578e-01
2.445800e+03, 1.159619e-01, 8.547597e-01, 7.486861e-02, 5.017081e-02, -2.305090e+00, -7.865646e-01, 6.849699e-01, -1.844284e+00, 7.980349e-10, 4.656721e-10, 6.805641e-10, 5.502882e-10, 4.283957e+01, -1.727649e-01
2.449600e+03, 1.142166e-01, 8.548901e-01, 7.524323e-02, 5.038412e-02, -2.324144e+00, -7.976830e-01, 6.687207e-01, -1.857423e+00, 8.089946e-10, 4.657681e-10, 6.800594e-10, 5.519674e-10, 4.279950e+01, -1.672452e-01
2.453400e+03, 1.124653e-01, 8.550195e-01, 7.561117e-02, 5.059588e-02, -2.343460e+00, -8.088038e-01, 6.524835e-01, -1.870602e+00, 8.205947e-10, 4.659613e-10, 6.794765e-10, 5.536112e-10, 4.276465e+01, -1.617014e-01
2.457200e+03, 1.107084e-01, 8.551459e-01, 7.597229e-02, 5.080623e-02, -2.363052e+00, -8.199291e-01, 6.362602e-01, -1.883820e+00, 8.326799e-10, 4.660754e-10, 6.790862e-10, 5.551152e-10, 4.273502e+01, -1.561361e-01
2.461000e+03, 1.089468e-01, 8.552708e-01, 7.632657e-02, 5.101505e-02, -2.382934e+00, -8.310572e-01, 6.200463e-01, -1.897074e+00, 8.454405e-10, 4.662168e-10, 6.785841e-10, 5.567220e-10, 4.271066e+01, -1.505523e-01
2.464800e+03, 1.071808e-01, 8.553936e-01, 7.667390e-02, 5.122229e-02, -2.403119e+00, -8.421886e-01, 6.038444e-01, -1.910366e+00, 8.588319e-10, 4.664192e-10, 6.782804e-10, 5.581012e-10, 4.269156e+01, -1.449527e-01
2.468600e+03, 1.054112e-01, 8.555145e-01, 7.701425e-02, 5.142789e-02, -2.423625e+00, -8.533249e-01, 5.876497e-01, -1.923691e+00, 8.729390e-10, 4.664436e-10, 6.778889e-10, 5.596710e-10, 4.267776e+01, -1.393401e-01
2.472400e+03, 1.036386e-01, 8.556325e-01, 7.734768e-02, 5.163183e-02, -2.444467e+00, -8.644617e-01, 5.714643e-01, -1.937054e+00, 8.877518e-10, 4.666682e-10, 6.776119e-10, 5.609970e-10, 4.266927e+01, -1.337176e-01
2.476200e+03, 1.018638e-01, 8.557480e-01, 7.767391e-02, 5.183412e-02, -2.465663e+00, -8.756040e-01, 5.552856e-01, -1.950449e+00, 9.033663e-10, 4.667790e-10, 6.773310e-10, 5.623274e-10, 4.266611e+01, -1.280879e-01
2.480000e+03, 1.000874e-01, 8.558616e-01, 7.799301e-02, 5.203455e-02, -2.487232e+00, -8.867488e-01, 5.391136e-01, -1.963875e+00, 9.198804e-10, 4.668820e-10, 6.770928e-10, 5.637271e-10, 4.266830e+01, -1.224539e-01
2.483800e+03, 9.831036e-02, 8.559733e-01, 7.830498e-02, 5.223326e-02, -2.509195e+00, -8.978961e-01, 5.229472e-01, -1.977334e+00, 9.371972e-10, 4.670545e-10, 6.769453e-10, 5.649329e-10, 4.267584e+01, -1.168185e-01
2.487600e+03, 9.653344e-02, 8.560817e-01, 7.860978e-02, 5.243012e-02, -2.531572e+00, -9.090476e-01, 5.067844e-01, -1.990823e+00, 9.555847e-10, 4.671438e-10, 6.767229e-10, 5.662785e-10, 4.268875e+01, -1.111850e-01
2.491400e+03, 9.475750e-02, 8.561881e-01, 7.890718e-02, 5.262510e-02, -2.554388e+00, -9.202012e-01, 4.906269e-01, -2.004343e+00, 9.748953e-10, 4.673044e-10, 6.766520e-10, 5.674126e-10, 4.270704e+01, -1.055557e-01
